5	3
56	2
35	1
55	2
60	2
30	2
32	1
6	1
67	1
45	5
73	2
64	4
90	3
13	1
4	1
63	3
54	2
86	5
91	2
62	3
58	1
52	2
12	4
28	3
75	1
23	4
92	3
41	4
43	3
11	1
36	2
68	1
98	5
69	1
82	3
85	4
84	4
39	2
77	3
95	2
25	3
7	1
71	2
66	1
76	1
93	4
34	2
59	2
50	2
2	4
27	5
18	4
26	4
10	1
42	5
87	3
100	3
79	3
16	1
81	2
20	3
19	5
49	2
44	4
31	4
9	1
74	1
61	5
94	2
29	2
46	3
57	2
70	3
21	1
38	3
88	1
78	1
72	2
24	5
8	1
17	1
37	2
1	4
53	3
22	4
83	4
47	3
99	3
89	3
14	1
3	4
80	3
96	2
51	1
33	3
40	2
48	3
15	3
65	2
97	4
